,Date,Season,home,visitor,FT,hgoal,vgoal
372,1934-07-01,1933,RC Strasbourg,Olympique Marseille,1-0,1,0
373,1934-07-01,1933,FC Sete,Stade Olympique Montpellierain,3-0,3,0
374,1934-07-01,1933,RC Strasbourg,FC Sochaux,0-1,0,1
375,1934-07-01,1933,Red Star Olympique,Olympique Lillois Lille,1-1,1,1
376,1934-07-01,1933,AS Cannes,Stade Rennes,3-0,3,0
377,1934-07-01,1933,Excelsior Roubaix,FC Sete,0-1,0,1
378,1934-07-01,1933,Stade Olympique Montpellierain,FC Mulhouse,5-3,5,3
379,1934-07-01,1933,Olympique Ales,FC Antibes,2-1,2,1
380,1934-07-01,1933,SC Fives Lille,Olympique Marseille,6-3,6,3
381,1934-07-01,1933,SC Nimes,Racing Club de France,0-2,0,2
382,1934-07-01,1933,FC Mulhouse,RC Strasbourg,4-1,4,1
383,1934-07-01,1933,FC Sochaux,Olympique Ales,6-2,6,2
384,1934-07-01,1933,Olympique Lillois Lille,Stade Olympique Montpellierain,4-1,4,1
385,1934-07-01,1933,FC Antibes,Racing Club de France,2-5,2,5
386,1934-07-01,1933,Stade Rennes,SC Nimes,2-0,2,0
387,1934-07-01,1933,Olympique Marseille,AS Cannes,2-2,2,2
388,1934-07-01,1933,FC Sete,SC Fives Lille,4-0,4,0
389,1934-07-01,1933,Red Star Olympique,Excelsior Roubaix,1-3,1,3
390,1934-07-01,1933,FC Mulhouse,FC Sochaux,1-5,1,5
391,1934-07-01,1933,FC Antibes,Olympique Lillois Lille,1-0,1,0
392,1934-07-01,1933,Olympique Ales,Red Star Olympique,3-2,3,2
393,1934-07-01,1933,Stade Olympique Montpellierain,RC Strasbourg,0-0,0,0
394,1934-07-01,1933,SC Fives Lille,AS Cannes,1-2,1,2
395,1934-07-01,1933,Excelsior Roubaix,SC Nimes,4-0,4,0
396,1934-07-01,1933,Olympique Marseille,Stade Rennes,4-1,4,1
397,1934-07-01,1933,Racing Club de France,FC Sete,6-2,6,2
398,1934-07-01,1933,FC Sochaux,FC Antibes,3-7,3,7
399,1934-07-01,1933,Olympique Lillois Lille,FC Mulhouse,0-1,0,1
400,1934-07-01,1933,Red Star Olympique,Stade Olympique Montpellierain,0-1,0,1
401,1934-07-01,1933,RC Strasbourg,Olympique Ales,3-2,3,2
402,1934-07-01,1933,Excelsior Roubaix,SC Fives Lille,0-1,0,1
403,1934-07-01,1933,AS Cannes,SC Nimes,1-0,1,0
404,1934-07-01,1933,Stade Rennes,Racing Club de France,0-1,0,1
405,1934-07-01,1933,FC Sete,Olympique Marseille,6-3,6,3
406,1934-07-01,1933,Olympique Lillois Lille,FC Sochaux,2-1,2,1
407,1934-07-01,1933,FC Mulhouse,FC Antibes,4-1,4,1
408,1934-07-01,1933,Red Star Olympique,RC Strasbourg,1-3,1,3
409,1934-07-01,1933,AS Cannes,Excelsior Roubaix,5-2,5,2
410,1934-07-01,1933,Stade Rennes,FC Sete,4-1,4,1
411,1934-07-01,1933,Olympique Marseille,Racing Club de France,3-2,3,2
412,1934-07-01,1933,SC Nimes,SC Fives Lille,1-4,1,4
413,1934-07-01,1933,Stade Olympique Montpellierain,Olympique Ales,0-3,0,3
414,1934-07-01,1933,AS Cannes,Olympique Ales,6-2,6,2
415,1934-07-01,1933,SC Nimes,Red Star Olympique,2-1,2,1
416,1934-07-01,1933,Stade Rennes,Stade Olympique Montpellierain,4-1,4,1
417,1934-07-01,1933,SC Fives Lille,RC Strasbourg,1-3,1,3
418,1934-07-01,1933,Excelsior Roubaix,FC Antibes,1-4,1,4
419,1934-07-01,1933,Racing Club de France,Olympique Lillois Lille,3-0,3,0
420,1934-07-01,1933,FC Sete,FC Mulhouse,2-0,2,0
421,1934-07-01,1933,FC Sochaux,Olympique Marseille,4-0,4,0
422,1935-07-01,1934,AS Cannes,Olympique Ales,3-1,3,1
423,1935-07-01,1934,Olympique Lillois Lille,Stade Rennes,0-0,0,0
424,1935-07-01,1934,Olympique Marseille,Excelsior Roubaix,2-5,2,5
425,1935-07-01,1934,FC Mulhouse,Red Star Olympique,3-2,3,2
426,1935-07-01,1934,Racing Club de France,FC Metz,3-5,3,5
427,1935-07-01,1934,FC Sete,FC Antibes,4-0,4,0
428,1935-07-01,1934,FC Sochaux,US Valenciennes-Anzin,12-1,12,1
429,1935-07-01,1934,RC Strasbourg,SC Fives Lille,2-1,2,1
430,1935-07-01,1934,Olympique Ales,FC Sete,1-2,1,2
431,1935-07-01,1934,FC Antibes,RC Strasbourg,1-1,1,1
432,1935-07-01,1934,Excelsior Roubaix,FC Mulhouse,4-0,4,0
433,1935-07-01,1934,SC Fives Lille,Racing Club de France,2-0,2,0
434,1935-07-01,1934,FC Metz,FC Sochaux,3-2,3,2
435,1935-07-01,1934,Red Star Olympique,Olympique Lillois Lille,0-2,0,2
436,1935-07-01,1934,Stade Rennes,AS Cannes,1-3,1,3
437,1935-07-01,1934,US Valenciennes-Anzin,Olympique Marseille,2-2,2,2
438,1935-07-01,1934,AS Cannes,Red Star Olympique,2-1,2,1
439,1935-07-01,1934,Olympique Lillois Lille,Excelsior Roubaix,3-2,3,2
440,1935-07-01,1934,Olympique Marseille,FC Metz,3-0,3,0
441,1935-07-01,1934,FC Mulhouse,US Valenciennes-Anzin,3-2,3,2
442,1935-07-01,1934,Racing Club de France,FC Antibes,3-2,3,2
443,1935-07-01,1934,FC Sete,Stade Rennes,4-2,4,2
444,1935-07-01,1934,FC Sochaux,SC Fives Lille,0-0,0,0
445,1935-07-01,1934,RC Strasbourg,Olympique Ales,6-1,6,1
446,1935-07-01,1934,Olympique Ales,Racing Club de France,0-2,0,2
447,1935-07-01,1934,FC Antibes,FC Sochaux,1-3,1,3
448,1935-07-01,1934,Excelsior Roubaix,AS Cannes,2-0,2,0
449,1935-07-01,1934,SC Fives Lille,Olympique Marseille,1-2,1,2
450,1935-07-01,1934,FC Metz,FC Mulhouse,2-1,2,1
451,1935-07-01,1934,Red Star Olympique,FC Sete,1-1,1,1
452,1935-07-01,1934,Stade Rennes,RC Strasbourg,2-0,2,0
453,1935-07-01,1934,US Valenciennes-Anzin,Olympique Lillois Lille,1-5,1,5
454,1935-07-01,1934,AS Cannes,US Valenciennes-Anzin,5-1,5,1
455,1935-07-01,1934,Olympique Lillois Lille,FC Metz,3-0,3,0
456,1935-07-01,1934,Olympique Marseille,FC Antibes,4-1,4,1
457,1935-07-01,1934,FC Mulhouse,SC Fives Lille,3-1,3,1
458,1935-07-01,1934,Racing Club de France,Stade Rennes,4-0,4,0
459,1935-07-01,1934,FC Sete,Excelsior Roubaix,1-3,1,3
460,1935-07-01,1934,FC Sochaux,Olympique Ales,7-0,7,0
461,1935-07-01,1934,RC Strasbourg,Red Star Olympique,6-0,6,0
462,1935-07-01,1934,Olympique Ales,Olympique Marseille,3-3,3,3
463,1935-07-01,1934,FC Antibes,FC Mulhouse,3-2,3,2
464,1935-07-01,1934,Excelsior Roubaix,RC Strasbourg,2-1,2,1
465,1935-07-01,1934,FC Metz,AS Cannes,2-1,2,1
466,1935-07-01,1934,Red Star Olympique,Racing Club de France,1-4,1,4
467,1935-07-01,1934,Stade Rennes,FC Sochaux,1-1,1,1
468,1935-07-01,1934,US Valenciennes-Anzin,FC Sete,5-3,5,3
469,1935-07-01,1934,Olympique Lillois Lille,SC Fives Lille,1-0,1,0
470,1935-07-01,1934,AS Cannes,SC Fives Lille,1-0,1,0
471,1935-07-01,1934,Olympique Lillois Lille,FC Antibes,6-3,6,3
472,1935-07-01,1934,Olympique Marseille,Stade Rennes,7-1,7,1
473,1935-07-01,1934,FC Mulhouse,Olympique Ales,3-3,3,3
474,1935-07-01,1934,Racing Club de France,Excelsior Roubaix,3-2,3,2
475,1935-07-01,1934,FC Sete,FC Metz,2-1,2,1
476,1935-07-01,1934,FC Sochaux,Red Star Olympique,0-1,0,1
477,1935-07-01,1934,RC Strasbourg,US Valenciennes-Anzin,4-0,4,0
478,1935-07-01,1934,Olympique Ales,Olympique Lillois Lille,1-1,1,1
479,1935-07-01,1934,FC Antibes,AS Cannes,0-1,0,1
480,1935-07-01,1934,Excelsior Roubaix,FC Sochaux,2-2,2,2
481,1935-07-01,1934,SC Fives Lille,FC Sete,3-0,3,0
482,1935-07-01,1934,FC Metz,RC Strasbourg,5-1,5,1
483,1935-07-01,1934,Red Star Olympique,Olympique Marseille,0-2,0,2
484,1935-07-01,1934,Stade Rennes,FC Mulhouse,5-1,5,1
485,1935-07-01,1934,US Valenciennes-Anzin,Racing Club de France,5-3,5,3
486,1935-07-01,1934,FC Antibes,Olympique Ales,3-2,3,2
487,1935-07-01,1934,SC Fives Lille,Stade Rennes,1-3,1,3
488,1935-07-01,1934,FC Metz,Red Star Olympique,5-1,5,1
489,1935-07-01,1934,Racing Club de France,FC Mulhouse,3-1,3,1
490,1935-07-01,1934,FC Sete,AS Cannes,2-0,2,0
491,1935-07-01,1934,FC Sochaux,Olympique Marseille,4-0,4,0
492,1935-07-01,1934,RC Strasbourg,Olympique Lillois Lille,3-2,3,2
493,1935-07-01,1934,US Valenciennes-Anzin,Excelsior Roubaix,4-0,4,0
494,1935-07-01,1934,Olympique Ales,US Valenciennes-Anzin,3-5,3,5
495,1935-07-01,1934,AS Cannes,RC Strasbourg,0-2,0,2
496,1935-07-01,1934,Excelsior Roubaix,FC Metz,2-3,2,3
497,1935-07-01,1934,Olympique Lillois Lille,Racing Club de France,4-0,4,0
498,1935-07-01,1934,Olympique Marseille,FC Sete,1-0,1,0
499,1935-07-01,1934,FC Mulhouse,FC Sochaux,3-6,3,6
500,1935-07-01,1934,Red Star Olympique,SC Fives Lille,1-4,1,4
501,1935-07-01,1934,Stade Rennes,FC Antibes,2-1,2,1
502,1935-07-01,1934,FC Antibes,Red Star Olympique,2-0,2,0
503,1935-07-01,1934,SC Fives Lille,Excelsior Roubaix,1-0,1,0
504,1935-07-01,1934,FC Metz,Olympique Ales,1-1,1,1
505,1935-07-01,1934,FC Mulhouse,FC Sete,2-1,2,1
506,1935-07-01,1934,Racing Club de France,AS Cannes,5-0,5,0
507,1935-07-01,1934,FC Sochaux,Olympique Lillois Lille,1-1,1,1
508,1935-07-01,1934,RC Strasbourg,Olympique Marseille,4-1,4,1
509,1935-07-01,1934,US Valenciennes-Anzin,Stade Rennes,3-1,3,1
510,1935-07-01,1934,AS Cannes,FC Sochaux,1-0,1,0
511,1935-07-01,1934,Excelsior Roubaix,FC Antibes,2-0,2,0
512,1935-07-01,1934,SC Fives Lille,Olympique Ales,1-2,1,2
513,1935-07-01,1934,Olympique Marseille,Racing Club de France,2-5,2,5
514,1935-07-01,1934,FC Metz,Stade Rennes,2-0,2,0
515,1935-07-01,1934,Red Star Olympique,US Valenciennes-Anzin,2-0,2,0
516,1935-07-01,1934,FC Sete,Olympique Lillois Lille,2-1,2,1
517,1935-07-01,1934,RC Strasbourg,FC Mulhouse,3-0,3,0
518,1935-07-01,1934,Olympique Ales,Red Star Olympique,0-0,0,0
519,1935-07-01,1934,FC Antibes,FC Metz,0-0,0,0
520,1935-07-01,1934,Olympique Lillois Lille,FC Mulhouse,4-0,4,0
521,1935-07-01,1934,Olympique Marseille,AS Cannes,3-0,3,0
522,1935-07-01,1934,Racing Club de France,RC Strasbourg,4-1,4,1
523,1935-07-01,1934,Stade Rennes,Excelsior Roubaix,2-2,2,2
524,1935-07-01,1934,FC Sochaux,FC Sete,2-2,2,2
525,1935-07-01,1934,US Valenciennes-Anzin,SC Fives Lille,1-2,1,2
526,1935-07-01,1934,Olympique Ales,Excelsior Roubaix,3-2,3,2
527,1935-07-01,1934,FC Antibes,US Valenciennes-Anzin,3-1,3,1
528,1935-07-01,1934,Olympique Lillois Lille,Olympique Marseille,1-0,1,0
529,1935-07-01,1934,FC Metz,SC Fives Lille,0-2,0,2
530,1935-07-01,1934,FC Mulhouse,AS Cannes,2-2,2,2
531,1935-07-01,1934,Red Star Olympique,Stade Rennes,0-1,0,1
532,1935-07-01,1934,FC Sete,Racing Club de France,1-1,1,1
533,1935-07-01,1934,FC Sochaux,RC Strasbourg,1-1,1,1
534,1935-07-01,1934,AS Cannes,Olympique Lillois Lille,0-0,0,0
535,1935-07-01,1934,Excelsior Roubaix,Red Star Olympique,6-4,6,4
536,1935-07-01,1934,SC Fives Lille,FC Antibes,1-1,1,1
537,1935-07-01,1934,Olympique Marseille,FC Mulhouse,6-2,6,2
538,1935-07-01,1934,Racing Club de France,FC Sochaux,1-1,1,1
539,1935-07-01,1934,Stade Rennes,Olympique Ales,2-0,2,0
540,1935-07-01,1934,RC Strasbourg,FC Sete,4-0,4,0
541,1935-07-01,1934,US Valenciennes-Anzin,FC Metz,3-1,3,1
542,1935-07-01,1934,Olympique Ales,AS Cannes,3-1,3,1
543,1935-07-01,1934,Stade Rennes,Olympique Lillois Lille,1-1,1,1
544,1935-07-01,1934,Excelsior Roubaix,Olympique Marseille,1-1,1,1
545,1935-07-01,1934,Red Star Olympique,FC Mulhouse,7-1,7,1
546,1935-07-01,1934,FC Metz,Racing Club de France,1-2,1,2
547,1935-07-01,1934,FC Antibes,FC Sete,1-4,1,4
548,1935-07-01,1934,US Valenciennes-Anzin,FC Sochaux,0-5,0,5
549,1935-07-01,1934,SC Fives Lille,RC Strasbourg,0-1,0,1
550,1935-07-01,1934,FC Sete,Olympique Ales,1-0,1,0
551,1935-07-01,1934,RC Strasbourg,FC Antibes,2-1,2,1
552,1935-07-01,1934,FC Mulhouse,Excelsior Roubaix,0-4,0,4
553,1935-07-01,1934,Racing Club de France,SC Fives Lille,4-0,4,0
554,1935-07-01,1934,FC Sochaux,FC Metz,6-0,6,0
555,1935-07-01,1934,Olympique Lillois Lille,Red Star Olympique,2-1,2,1
556,1935-07-01,1934,AS Cannes,Stade Rennes,6-0,6,0
557,1935-07-01,1934,Olympique Marseille,US Valenciennes-Anzin,1-0,1,0
558,1935-07-01,1934,Red Star Olympique,AS Cannes,0-3,0,3
559,1935-07-01,1934,Excelsior Roubaix,Olympique Lillois Lille,1-2,1,2
560,1935-07-01,1934,FC Metz,Olympique Marseille,5-2,5,2
561,1935-07-01,1934,US Valenciennes-Anzin,FC Mulhouse,8-2,8,2
562,1935-07-01,1934,FC Antibes,Racing Club de France,3-9,3,9
563,1935-07-01,1934,Stade Rennes,FC Sete,1-0,1,0
564,1935-07-01,1934,SC Fives Lille,FC Sochaux,2-1,2,1
565,1935-07-01,1934,Olympique Ales,RC Strasbourg,0-2,0,2
566,1935-07-01,1934,Racing Club de France,Olympique Ales,3-1,3,1
567,1935-07-01,1934,FC Sochaux,FC Antibes,5-1,5,1
568,1935-07-01,1934,AS Cannes,Excelsior Roubaix,2-3,2,3
569,1935-07-01,1934,Olympique Marseille,SC Fives Lille,3-2,3,2
570,1935-07-01,1934,FC Mulhouse,FC Metz,3-0,3,0
571,1935-07-01,1934,FC Sete,Red Star Olympique,3-2,3,2
572,1935-07-01,1934,RC Strasbourg,Stade Rennes,8-0,8,0
573,1935-07-01,1934,Olympique Lillois Lille,US Valenciennes-Anzin,3-0,3,0
574,1935-07-01,1934,US Valenciennes-Anzin,AS Cannes,2-5,2,5
575,1935-07-01,1934,FC Metz,Olympique Lillois Lille,1-2,1,2
576,1935-07-01,1934,FC Antibes,Olympique Marseille,3-2,3,2
577,1935-07-01,1934,SC Fives Lille,FC Mulhouse,3-0,3,0
578,1935-07-01,1934,Stade Rennes,Racing Club de France,0-3,0,3
579,1935-07-01,1934,Excelsior Roubaix,FC Sete,2-0,2,0
580,1935-07-01,1934,Olympique Ales,FC Sochaux,0-0,0,0
581,1935-07-01,1934,Red Star Olympique,RC Strasbourg,1-2,1,2
582,1935-07-01,1934,Olympique Marseille,Olympique Ales,2-0,2,0
583,1935-07-01,1934,FC Mulhouse,FC Antibes,2-2,2,2
584,1935-07-01,1934,RC Strasbourg,Excelsior Roubaix,1-0,1,0
585,1935-07-01,1934,AS Cannes,FC Metz,2-1,2,1
586,1935-07-01,1934,Racing Club de France,Red Star Olympique,4-1,4,1
587,1935-07-01,1934,FC Sochaux,Stade Rennes,2-0,2,0
588,1935-07-01,1934,FC Sete,US Valenciennes-Anzin,1-1,1,1
589,1935-07-01,1934,SC Fives Lille,Olympique Lillois Lille,1-1,1,1
590,1935-07-01,1934,SC Fives Lille,AS Cannes,5-1,5,1
591,1935-07-01,1934,FC Antibes,Olympique Lillois Lille,3-1,3,1
592,1935-07-01,1934,Stade Rennes,Olympique Marseille,1-1,1,1
593,1935-07-01,1934,Olympique Ales,FC Mulhouse,3-3,3,3
594,1935-07-01,1934,Excelsior Roubaix,Racing Club de France,0-2,0,2
595,1935-07-01,1934,FC Metz,FC Sete,3-1,3,1
596,1935-07-01,1934,Red Star Olympique,FC Sochaux,2-2,2,2
597,1935-07-01,1934,US Valenciennes-Anzin,RC Strasbourg,1-1,1,1
598,1935-07-01,1934,Olympique Lillois Lille,Olympique Ales,3-0,3,0
599,1935-07-01,1934,AS Cannes,FC Antibes,2-1,2,1
600,1935-07-01,1934,FC Sochaux,Excelsior Roubaix,6-2,6,2
601,1935-07-01,1934,FC Sete,SC Fives Lille,1-0,1,0
602,1935-07-01,1934,RC Strasbourg,FC Metz,4-0,4,0
603,1935-07-01,1934,Olympique Marseille,Red Star Olympique,1-4,1,4
604,1935-07-01,1934,FC Mulhouse,Stade Rennes,2-2,2,2
605,1935-07-01,1934,Racing Club de France,US Valenciennes-Anzin,2-1,2,1
606,1935-07-01,1934,Olympique Ales,FC Antibes,1-2,1,2
607,1935-07-01,1934,Stade Rennes,SC Fives Lille,2-3,2,3
608,1935-07-01,1934,Red Star Olympique,FC Metz,6-2,6,2
609,1935-07-01,1934,FC Mulhouse,Racing Club de France,3-0,3,0
610,1935-07-01,1934,AS Cannes,FC Sete,3-2,3,2
611,1935-07-01,1934,Olympique Marseille,FC Sochaux,4-1,4,1
612,1935-07-01,1934,Olympique Lillois Lille,RC Strasbourg,4-0,4,0
613,1935-07-01,1934,Excelsior Roubaix,US Valenciennes-Anzin,3-1,3,1
614,1935-07-01,1934,US Valenciennes-Anzin,Olympique Ales,2-4,2,4
615,1935-07-01,1934,RC Strasbourg,AS Cannes,0-2,0,2
616,1935-07-01,1934,FC Metz,Excelsior Roubaix,3-5,3,5
617,1935-07-01,1934,Racing Club de France,Olympique Lillois Lille,2-3,2,3
618,1935-07-01,1934,FC Sete,Olympique Marseille,1-0,1,0
619,1935-07-01,1934,FC Sochaux,FC Mulhouse,0-1,0,1
620,1935-07-01,1934,SC Fives Lille,Red Star Olympique,2-1,2,1
621,1935-07-01,1934,FC Antibes,Stade Rennes,3-1,3,1
622,1935-07-01,1934,Red Star Olympique,FC Antibes,4-1,4,1
623,1935-07-01,1934,Excelsior Roubaix,SC Fives Lille,4-3,4,3
624,1935-07-01,1934,Olympique Ales,FC Metz,1-1,1,1
625,1935-07-01,1934,FC Sete,FC Mulhouse,3-1,3,1
626,1935-07-01,1934,AS Cannes,Racing Club de France,0-2,0,2
627,1935-07-01,1934,Olympique Lillois Lille,FC Sochaux,2-3,2,3
628,1935-07-01,1934,Olympique Marseille,RC Strasbourg,1-0,1,0
629,1935-07-01,1934,Stade Rennes,US Valenciennes-Anzin,1-1,1,1
630,1935-07-01,1934,FC Sochaux,AS Cannes,1-1,1,1
631,1935-07-01,1934,FC Antibes,Excelsior Roubaix,1-0,1,0
632,1935-07-01,1934,Olympique Ales,SC Fives Lille,0-3,0,3
633,1935-07-01,1934,Racing Club de France,Olympique Marseille,2-2,2,2
634,1935-07-01,1934,Stade Rennes,FC Metz,2-0,2,0
635,1935-07-01,1934,US Valenciennes-Anzin,Red Star Olympique,0-2,0,2
636,1935-07-01,1934,Olympique Lillois Lille,FC Sete,0-2,0,2
637,1935-07-01,1934,FC Mulhouse,RC Strasbourg,2-4,2,4
638,1935-07-01,1934,Red Star Olympique,Olympique Ales,1-2,1,2
639,1935-07-01,1934,FC Metz,FC Antibes,2-1,2,1
640,1935-07-01,1934,FC Mulhouse,Olympique Lillois Lille,2-3,2,3
641,1935-07-01,1934,AS Cannes,Olympique Marseille,3-1,3,1
642,1935-07-01,1934,RC Strasbourg,Racing Club de France,0-1,0,1
643,1935-07-01,1934,Excelsior Roubaix,Stade Rennes,1-1,1,1
644,1935-07-01,1934,FC Sete,FC Sochaux,1-4,1,4
645,1935-07-01,1934,SC Fives Lille,US Valenciennes-Anzin,3-2,3,2
646,1935-07-01,1934,Excelsior Roubaix,Olympique Ales,1-1,1,1
647,1935-07-01,1934,US Valenciennes-Anzin,FC Antibes,0-0,0,0
648,1935-07-01,1934,Olympique Marseille,Olympique Lillois Lille,1-0,1,0
649,1935-07-01,1934,SC Fives Lille,FC Metz,3-0,3,0
650,1935-07-01,1934,AS Cannes,FC Mulhouse,2-2,2,2
651,1935-07-01,1934,Stade Rennes,Red Star Olympique,3-0,3,0
652,1935-07-01,1934,Racing Club de France,FC Sete,2-1,2,1
653,1935-07-01,1934,RC Strasbourg,FC Sochaux,2-1,2,1
654,1935-07-01,1934,Olympique Lillois Lille,AS Cannes,1-1,1,1
655,1935-07-01,1934,Red Star Olympique,Excelsior Roubaix,3-2,3,2
656,1935-07-01,1934,FC Antibes,SC Fives Lille,3-1,3,1
657,1935-07-01,1934,FC Mulhouse,Olympique Marseille,3-1,3,1
658,1935-07-01,1934,FC Sochaux,Racing Club de France,2-2,2,2
659,1935-07-01,1934,Olympique Ales,Stade Rennes,2-6,2,6
660,1935-07-01,1934,FC Sete,RC Strasbourg,3-1,3,1
661,1935-07-01,1934,FC Metz,US Valenciennes-Anzin,5-4,5,4
662,1936-07-01,1935,FC Sete,Red Star Olympique,2-1,2,1
663,1936-07-01,1935,RC Roubaix,FC Mulhouse,4-1,4,1
664,1936-07-01,1935,Olympique Lillois Lille,FC Antibes,3-2,3,2
665,1936-07-01,1935,FC Rouen,SC Fives Lille,2-1,2,1
666,1936-07-01,1935,AS Cannes,RC Strasbourg,0-0,0,0
667,1936-07-01,1935,FC Sochaux,Excelsior Roubaix,2-1,2,1
668,1936-07-01,1935,FC Metz,Olympique Marseille,3-1,3,1
669,1936-07-01,1935,Racing Club de France,Stade Rennes,3-1,3,1
670,1936-07-01,1935,Olympique Marseille,Racing Club de France,4-1,4,1
671,1936-07-01,1935,Excelsior Roubaix,FC Metz,2-2,2,2
672,1936-07-01,1935,RC Strasbourg,FC Sochaux,3-2,3,2
673,1936-07-01,1935,SC Fives Lille,AS Cannes,1-2,1,2
674,1936-07-01,1935,FC Antibes,FC Rouen,1-1,1,1
675,1936-07-01,1935,FC Mulhouse,Olympique Lillois Lille,1-3,1,3
676,1936-07-01,1935,Red Star Olympique,RC Roubaix,2-2,2,2
677,1936-07-01,1935,Stade Rennes,FC Sete,3-1,3,1
678,1936-07-01,1935,Olympique Marseille,FC Rouen,3-0,3,0
679,1936-07-01,1935,Excelsior Roubaix,Olympique Lillois Lille,0-1,0,1
680,1936-07-01,1935,RC Strasbourg,RC Roubaix,5-1,5,1
681,1936-07-01,1935,SC Fives Lille,FC Sete,3-2,3,2
682,1936-07-01,1935,FC Antibes,Racing Club de France,1-3,1,3
683,1936-07-01,1935,FC Mulhouse,FC Metz,2-4,2,4
684,1936-07-01,1935,Red Star Olympique,FC Sochaux,2-2,2,2
685,1936-07-01,1935,Stade Rennes,AS Cannes,0-2,0,2
686,1936-07-01,1935,FC Sete,Excelsior Roubaix,2-0,2,0
687,1936-07-01,1935,RC Roubaix,Olympique Marseille,2-2,2,2
688,1936-07-01,1935,Olympique Lillois Lille,Stade Rennes,3-1,3,1
689,1936-07-01,1935,FC Rouen,Red Star Olympique,7-1,7,1
690,1936-07-01,1935,AS Cannes,FC Mulhouse,6-4,6,4
691,1936-07-01,1935,FC Sochaux,FC Antibes,2-0,2,0
692,1936-07-01,1935,FC Metz,SC Fives Lille,1-3,1,3
693,1936-07-01,1935,Racing Club de France,RC Strasbourg,2-2,2,2
694,1936-07-01,1935,AS Cannes,Olympique Lillois Lille,0-2,0,2
695,1936-07-01,1935,FC Sochaux,RC Roubaix,2-0,2,0
696,1936-07-01,1935,FC Metz,FC Sete,4-0,4,0
697,1936-07-01,1935,Racing Club de France,FC Rouen,2-4,2,4
698,1936-07-01,1935,Olympique Marseille,Red Star Olympique,3-2,3,2
699,1936-07-01,1935,Excelsior Roubaix,FC Mulhouse,5-1,5,1
700,1936-07-01,1935,RC Strasbourg,FC Antibes,2-1,2,1
701,1936-07-01,1935,SC Fives Lille,Stade Rennes,5-1,5,1
702,1936-07-01,1935,FC Sete,Racing Club de France,3-0,3,0
703,1936-07-01,1935,RC Roubaix,FC Metz,1-2,1,2
704,1936-07-01,1935,Olympique Lillois Lille,FC Sochaux,2-1,2,1
705,1936-07-01,1935,FC Rouen,AS Cannes,2-2,2,2
706,1936-07-01,1935,FC Antibes,SC Fives Lille,5-2,5,2
707,1936-07-01,1935,FC Mulhouse,RC Strasbourg,1-9,1,9
708,1936-07-01,1935,Red Star Olympique,Excelsior Roubaix,3-2,3,2
709,1936-07-01,1935,Stade Rennes,Olympique Marseille,3-1,3,1
710,1936-07-01,1935,Olympique Lillois Lille,FC Metz,5-0,5,0
711,1936-07-01,1935,AS Cannes,FC Sete,2-2,2,2
712,1936-07-01,1935,FC Sochaux,FC Rouen,2-0,2,0
713,1936-07-01,1935,Racing Club de France,RC Roubaix,2-0,2,0
714,1936-07-01,1935,Olympique Marseille,FC Antibes,2-0,2,0
715,1936-07-01,1935,Excelsior Roubaix,Stade Rennes,3-1,3,1
716,1936-07-01,1935,RC Strasbourg,Red Star Olympique,3-0,3,0
717,1936-07-01,1935,FC Mulhouse,SC Fives Lille,1-0,1,0
718,1936-07-01,1935,FC Sete,FC Rouen,2-0,2,0
719,1936-07-01,1935,RC Roubaix,Olympique Lillois Lille,0-1,0,1
720,1936-07-01,1935,AS Cannes,Racing Club de France,1-2,1,2
721,1936-07-01,1935,FC Metz,FC Sochaux,2-2,2,2
722,1936-07-01,1935,RC Strasbourg,Olympique Marseille,1-0,1,0
723,1936-07-01,1935,SC Fives Lille,Excelsior Roubaix,6-2,6,2
724,1936-07-01,1935,Red Star Olympique,FC Antibes,3-1,3,1
725,1936-07-01,1935,Stade Rennes,FC Mulhouse,1-2,1,2
726,1936-07-01,1935,FC Sete,Olympique Lillois Lille,3-0,3,0
727,1936-07-01,1935,FC Rouen,RC Roubaix,4-0,4,0
728,1936-07-01,1935,FC Sochaux,Racing Club de France,2-1,2,1
729,1936-07-01,1935,FC Metz,AS Cannes,3-1,3,1
730,1936-07-01,1935,Excelsior Roubaix,RC Strasbourg,3-3,3,3
731,1936-07-01,1935,SC Fives Lille,Olympique Marseille,4-3,4,3
732,1936-07-01,1935,FC Antibes,Stade Rennes,1-0,1,0
733,1936-07-01,1935,Red Star Olympique,FC Mulhouse,3-2,3,2
734,1936-07-01,1935,RC Roubaix,FC Sete,1-1,1,1
735,1936-07-01,1935,Olympique Lillois Lille,FC Rouen,3-3,3,3
736,1936-07-01,1935,AS Cannes,FC Sochaux,2-1,2,1
737,1936-07-01,1935,Racing Club de France,FC Metz,2-0,2,0
738,1936-07-01,1935,Olympique Marseille,Excelsior Roubaix,4-4,4,4
739,1936-07-01,1935,RC Strasbourg,SC Fives Lille,1-1,1,1
740,1936-07-01,1935,FC Mulhouse,FC Antibes,2-3,2,3
741,1936-07-01,1935,Stade Rennes,Red Star Olympique,1-3,1,3
742,1936-07-01,1935,FC Sete,Olympique Marseille,2-2,2,2
743,1936-07-01,1935,FC Rouen,FC Mulhouse,4-2,4,2
744,1936-07-01,1935,AS Cannes,FC Antibes,2-3,2,3
745,1936-07-01,1935,FC Metz,RC Strasbourg,0-0,0,0
746,1936-07-01,1935,Excelsior Roubaix,Racing Club de France,4-2,4,2
