,Date,Season,home,visitor,FT,hgoal,vgoal
4322,2015-04-04,2015,Portland Timbers,FC Dallas,3-1,3,1
4323,2015-04-05,2015,San Jose Earthquakes,Real Salt Lake,0-1,0,1
4324,2015-04-05,2015,Sporting Kansas City,Philadelphia Union,3-2,3,2
4325,2015-04-08,2015,Vancouver Whitecaps,Columbus Crew,2-2,2,2
4326,2015-04-10,2015,FC Dallas,Colorado Rapids,0-4,0,4
4327,2015-04-11,2015,New England Revolution,Columbus Crew,0-0,0,0
4328,2015-04-11,2015,Philadelphia Union,New York City FC,2-1,2,1
4329,2015-04-11,2015,DC United,New York Red Bulls,2-2,2,2
4330,2015-04-11,2015,Sporting Kansas City,Real Salt Lake,0-0,0,0
4331,2015-04-11,2015,Houston Dynamo,Montreal Impact,3-0,3,0
4332,2015-04-11,2015,San Jose Earthquakes,Vancouver Whitecaps,1-0,1,0
4333,2015-04-12,2015,Portland Timbers,Orlando City,0-2,0,2
4334,2015-04-12,2015,LA Galaxy,Seattle Sounders,1-0,1,0
4335,2015-04-16,2015,New York City FC,Philadelphia Union,1-1,1,1
4336,2015-04-17,2015,New York Red Bulls,San Jose Earthquakes,2-0,2,0
4337,2015-04-18,2015,DC United,Houston Dynamo,1-1,1,1
4338,2015-04-18,2015,Columbus Crew,Orlando City,3-0,3,0
4339,2015-04-18,2015,FC Dallas,Toronto FC,3-2,3,2
4340,2015-04-18,2015,Colorado Rapids,Seattle Sounders,1-3,1,3
4341,2015-04-18,2015,Real Salt Lake,Vancouver Whitecaps,0-1,0,1
4342,2015-04-18,2015,LA Galaxy,Sporting Kansas City,2-1,2,1
4343,2015-04-19,2015,Philadelphia Union,New England Revolution,1-2,1,2
4344,2015-04-19,2015,New York City FC,Portland Timbers,0-1,0,1
4345,2015-04-24,2015,Chicago Fire,New York City FC,1-0,1,0
4346,2015-04-24,2015,Colorado Rapids,FC Dallas,1-1,1,1
4347,2015-04-25,2015,Columbus Crew,Philadelphia Union,4-1,4,1
4348,2015-04-25,2015,New England Revolution,Real Salt Lake,4-0,4,0
4349,2015-04-25,2015,Houston Dynamo,Sporting Kansas City,4-4,4,4
4350,2015-04-25,2015,Vancouver Whitecaps,DC United,1-2,1,2
4351,2015-04-26,2015,New York Red Bulls,LA Galaxy,1-1,1,1
4352,2015-04-26,2015,Orlando City,Toronto FC,0-2,0,2
4353,2015-04-26,2015,Seattle Sounders,Portland Timbers,1-0,1,0
4354,2015-04-29,2015,New York Red Bulls,Colorado Rapids,1-1,1,1
4355,2015-05-01,2015,Houston Dynamo,FC Dallas,1-4,1,4
4356,2015-05-01,2015,Real Salt Lake,San Jose Earthquakes,1-1,1,1
4357,2015-05-02,2015,Philadelphia Union,Toronto FC,0-1,0,1
4358,2015-05-02,2015,DC United,Columbus Crew,2-0,2,0
4359,2015-05-02,2015,New England Revolution,New York Red Bulls,2-1,2,1
4360,2015-05-02,2015,Portland Timbers,Vancouver Whitecaps,0-0,0,0
4361,2015-05-02,2015,LA Galaxy,Colorado Rapids,1-1,1,1
4362,2015-05-03,2015,Sporting Kansas City,Chicago Fire,1-0,1,0
4363,2015-05-03,2015,New York City FC,Seattle Sounders,1-3,1,3
4364,2015-05-05,2015,Houston Dynamo,San Jose Earthquakes,0-1,0,1
4365,2015-05-06,2015,Real Salt Lake,LA Galaxy,0-0,0,0
4366,2015-05-08,2015,Orlando City,New England Revolution,2-2,2,2
4367,2015-05-08,2015,Colorado Rapids,San Jose Earthquakes,1-1,1,1
4368,2015-05-09,2015,Chicago Fire,Real Salt Lake,1-2,1,2
4369,2015-05-09,2015,Montreal Impact,Portland Timbers,1-2,1,2
4370,2015-05-09,2015,DC United,Sporting Kansas City,1-1,1,1
4371,2015-05-09,2015,Vancouver Whitecaps,Philadelphia Union,3-0,3,0
4372,2015-05-09,2015,Columbus Crew,Seattle Sounders,3-2,3,2
4373,2015-05-09,2015,FC Dallas,LA Galaxy,2-1,2,1
4374,2015-05-10,2015,Toronto FC,Houston Dynamo,1-2,1,2
4375,2015-05-10,2015,New York Red Bulls,New York City FC,2-1,2,1
4376,2015-05-13,2015,DC United,Orlando City,2-1,2,1
4377,2015-05-15,2015,New York City FC,Chicago Fire,2-2,2,2
4378,2015-05-15,2015,FC Dallas,New York Red Bulls,0-0,0,0
4379,2015-05-16,2015,Montreal Impact,Real Salt Lake,4-1,4,1
4380,2015-05-16,2015,Vancouver Whitecaps,Seattle Sounders,0-2,0,2
4381,2015-05-16,2015,New England Revolution,Toronto FC,1-1,1,1
4382,2015-05-16,2015,Houston Dynamo,Portland Timbers,3-1,3,1
4383,2015-05-16,2015,San Jose Earthquakes,Columbus Crew,2-0,2,0
4384,2015-05-17,2015,Orlando City,LA Galaxy,4-0,4,0
4385,2015-05-17,2015,Philadelphia Union,DC United,1-0,1,0
4386,2015-05-20,2015,Sporting Kansas City,New England Revolution,4-2,4,2
4387,2015-05-22,2015,Columbus Crew,Chicago Fire,2-2,2,2
4388,2015-05-22,2015,LA Galaxy,Houston Dynamo,1-0,1,0
4389,2015-05-23,2015,Toronto FC,Portland Timbers,1-0,1,0
4390,2015-05-23,2015,New England Revolution,DC United,1-1,1,1
4391,2015-05-23,2015,Montreal Impact,FC Dallas,2-1,2,1
4392,2015-05-23,2015,Colorado Rapids,Vancouver Whitecaps,1-0,1,0
4393,2015-05-23,2015,Real Salt Lake,New York City FC,2-0,2,0
4394,2015-05-23,2015,Seattle Sounders,Sporting Kansas City,0-0,0,0
4395,2015-05-24,2015,New York Red Bulls,Philadelphia Union,0-2,0,2
4396,2015-05-24,2015,San Jose Earthquakes,Orlando City,1-1,1,1
4397,2015-05-27,2015,Seattle Sounders,Colorado Rapids,1-0,1,0
4398,2015-05-27,2015,LA Galaxy,Real Salt Lake,1-0,1,0
4399,2015-05-27,2015,Portland Timbers,DC United,1-0,1,0
4400,2015-05-29,2015,Sporting Kansas City,FC Dallas,4-0,4,0
4401,2015-05-30,2015,Toronto FC,San Jose Earthquakes,3-1,3,1
4402,2015-05-30,2015,Vancouver Whitecaps,Real Salt Lake,2-1,2,1
4403,2015-05-30,2015,DC United,Philadelphia Union,2-1,2,1
4404,2015-05-30,2015,New York City FC,Houston Dynamo,1-1,1,1
4405,2015-05-30,2015,Orlando City,Columbus Crew,2-2,2,2
4406,2015-05-30,2015,Chicago Fire,Montreal Impact,3-0,3,0
4407,2015-05-30,2015,Colorado Rapids,Portland Timbers,1-2,1,2
4408,2015-05-31,2015,Seattle Sounders,New York Red Bulls,2-1,2,1
4409,2015-05-31,2015,New England Revolution,LA Galaxy,2-2,2,2
4410,2015-06-03,2015,Philadelphia Union,Columbus Crew,3-0,3,0
4411,2015-06-03,2015,DC United,Chicago Fire,3-1,3,1
4412,2015-06-03,2015,Montreal Impact,Vancouver Whitecaps,2-1,2,1
4413,2015-06-05,2015,Houston Dynamo,New York Red Bulls,4-2,4,2
4414,2015-06-06,2015,DC United,Toronto FC,1-2,1,2
4415,2015-06-06,2015,Philadelphia Union,New York City FC,1-2,1,2
4416,2015-06-06,2015,Columbus Crew,Montreal Impact,1-2,1,2
4417,2015-06-06,2015,Chicago Fire,Orlando City,2-3,2,3
4418,2015-06-06,2015,Sporting Kansas City,Seattle Sounders,1-0,1,0
4419,2015-06-06,2015,Portland Timbers,New England Revolution,2-0,2,0
4420,2015-06-06,2015,LA Galaxy,Vancouver Whitecaps,0-1,0,1
4421,2015-06-07,2015,Real Salt Lake,Colorado Rapids,0-0,0,0
4422,2015-06-07,2015,San Jose Earthquakes,FC Dallas,0-0,0,0
4423,2015-06-13,2015,New York City FC,Montreal Impact,3-1,3,1
4424,2015-06-13,2015,Columbus Crew,LA Galaxy,1-1,1,1
4425,2015-06-13,2015,New England Revolution,Chicago Fire,2-0,2,0
4426,2015-06-13,2015,Seattle Sounders,FC Dallas,3-0,3,0
4427,2015-06-14,2015,Orlando City,DC United,1-0,1,0
4428,2015-06-19,2015,Colorado Rapids,FC Dallas,1-1,1,1
4429,2015-06-20,2015,Seattle Sounders,San Jose Earthquakes,0-2,0,2
4430,2015-06-20,2015,New York Red Bulls,Vancouver Whitecaps,1-2,1,2
4431,2015-06-20,2015,Toronto FC,New York City FC,0-2,0,2
4432,2015-06-20,2015,Montreal Impact,Orlando City,2-0,2,0
4433,2015-06-20,2015,Portland Timbers,Houston Dynamo,2-0,2,0
4434,2015-06-20,2015,LA Galaxy,Philadelphia Union,5-1,5,1
4435,2015-06-21,2015,DC United,New England Revolution,2-1,2,1
4436,2015-06-21,2015,Real Salt Lake,Sporting Kansas City,2-1,2,1
4437,2015-06-24,2015,Philadelphia Union,Seattle Sounders,1-0,1,0
4438,2015-06-24,2015,Orlando City,Colorado Rapids,2-0,2,0
4439,2015-06-24,2015,Columbus Crew,New England Revolution,2-1,2,1
4440,2015-06-24,2015,New York Red Bulls,Real Salt Lake,1-0,1,0
4441,2015-06-24,2015,Toronto FC,Montreal Impact,3-1,3,1
4442,2015-06-24,2015,Chicago Fire,DC United,0-1,0,1
4443,2015-06-24,2015,LA Galaxy,Portland Timbers,5-0,5,0
